District Name,Commodity,Modal Price (Rs./Quintal)
Agar Malwa,Garlic,7181.538461538462
Agar Malwa,Lentil (Masur)(Whole),5773.313725490196
Agar Malwa,Maize,3600.0
Agar Malwa,Soyabean,4228.8421052631575
Agra,Apple,9538.962962962964
Agra,Arhar (Tur/Red Gram)(Whole),7515.0
Agra,Bajra(Pearl Millet/Cumbu),2366.823379923761
Agra,Banana,2495.7303370786517
Agra,Bhindi(Ladies Finger),1483.6054913294797
Agra,Brinjal,1218.9285714285713
Agra,Cabbage,1147.6098535286285
Agra,Carrot,1032.3615635179153
Agra,Cauliflower,1729.9418040737148
Agra,Garlic,10014.567567567568
Agra,Ginger(Green),3166.6472303206997
Agra,Green Chilli,2256.8372423596306
Agra,Green Gram (Moong)(Whole),7991.71186440678
Agra,Gur(Jaggery),4075.698729582577
Agra,Lentil (Masur)(Whole),6976.7307692307695
Agra,Maize,2348.3333333333335
Agra,Mango,3930.3703703703704
Agra,Mustard,6085.288259958072
Agra,Wheat,2656.77350859454
Ahmedabad,Arhar (Tur/Red Gram)(Whole),6695.392857142857
Ahmedabad,Bajra(Pearl Millet/Cumbu),2300.0
Ahmedabad,Bhindi(Ladies Finger),4061.4545454545455
Ahmedabad,Brinjal,2100.3636363636365
Ahmedabad,Cabbage,1236.6425992779784
Ahmedabad,Carrot,2006.851851851852
Ahmedabad,Cauliflower,2012.6353790613719
Ahmedabad,Cotton,6755.518151815181
Ahmedabad,Ginger(Green),3760.0
Ahmedabad,Green Chilli,3490.3636363636365
Ahmedabad,Mustard,5205.322580645161
Ajmer,Apple,6910.780669144981
Ajmer,Bajra(Pearl Millet/Cumbu),2305.2608695652175
Ajmer,Banana,2946.0377358490564
Ajmer,Bhindi(Ladies Finger),2640.7894736842104
Ajmer,Brinjal,1278.5185185185185
Ajmer,Cabbage,1206.6231343283582
Ajmer,Carrot,1731.9444444444443
Ajmer,Cauliflower,1506.4814814814815
Ajmer,Garlic,12816.450216450217
Ajmer,Green Chilli,2280.740740740741
Ajmer,Green Gram (Moong)(Whole),6168.402843601896
Ajmer,Jowar(Sorghum),2953.7301587301586
Ajmer,Maize,2928.6319444444443
Ajmer,Mango,5002.958579881657
Ajmer,Mustard,5770.994047619048
Ajmer,Wheat,2633.2579185520362
Alappuzha,Bhindi(Ladies Finger),3768.3895486935867
Alappuzha,Brinjal,3692.5089877010405
Alappuzha,Cabbage,3343.3632998413536
Alappuzha,Carrot,5863.721185510428
Alappuzha,Cauliflower,4111.178985949909
Alappuzha,Garlic,22550.7399577167
Alappuzha,Ginger(Green),8677.183833116036
Alappuzha,Green Chilli,4735.302835051546
Alappuzha,Mango,5036.458333333333
Aligarh,Apple,8003.121149897331
Aligarh,Arhar (Tur/Red Gram)(Whole),10208.307692307691
Aligarh,Bajra(Pearl Millet/Cumbu),2288.30078125
Aligarh,Banana,2537.0740103270223
Aligarh,Bhindi(Ladies Finger),1813.9816232771823
Aligarh,Brinjal,1367.5646371976648
Aligarh,Cabbage,1504.4594594594594
Aligarh,Carrot,1254.9086757990867
Aligarh,Cauliflower,1947.8236397748592
Aligarh,Garlic,12008.333333333334
Aligarh,Ginger(Green),4016.0097719869705
Aligarh,Green Chilli,2550.3575297941493
Aligarh,Green Gram (Moong)(Whole),8279.208633093525
Aligarh,Gur(Jaggery),4512.050898203593
Aligarh,Lentil (Masur)(Whole),7032.737226277372
Aligarh,Maize,2198.458110516934
Aligarh,Mango,2404.285714285714
Aligarh,Mustard,5864.765432098766
Aligarh,Wheat,2611.1927194860814
Alipurduar,Bhindi(Ladies Finger),2549.1071428571427
Alipurduar,Brinjal,1998.427672955975
Alipurduar,Cabbage,1388.9068100358422
Alipurduar,Carrot,4703.225806451613
Alipurduar,Cauliflower,2184.493670886076
Alipurduar,Garlic,25561.711711711712
Alipurduar,Green Chilli,4920.076923076923
Alirajpur,Arhar (Tur/Red Gram)(Whole),5119.959183673469
Alirajpur,Bajra(Pearl Millet/Cumbu),1960.7105263157894
Alirajpur,Cotton,6828.082043343653
Alirajpur,Green Gram (Moong)(Whole),6191.214285714285
Alirajpur,Groundnut,4753.5213414634145
Alirajpur,Lentil (Masur)(Whole),5000.0
Alirajpur,Maize,2135.306859205776
Alirajpur,Soyabean,3921.931385006353
Alwar,Apple,11322.708333333334
Alwar,Arhar (Tur/Red Gram)(Whole),6087.5
Alwar,Bajra(Pearl Millet/Cumbu),2339.3236929922136
Alwar,Banana,3353.4632034632036
Alwar,Bhindi(Ladies Finger),2640.0
Alwar,Brinjal,1978.6580086580086
Alwar,Cabbage,1700.4166666666667
Alwar,Carrot,1439.047619047619
Alwar,Cauliflower,2274.8091603053435
Alwar,Cotton,7040.177829099307
Alwar,Garlic,13733.223684210527
Alwar,Green Chilli,3216.6051660516605
Alwar,Jowar(Sorghum),3637.227848101266
Alwar,Maize,2417.0
Alwar,Mango,6190.833333333333
Alwar,Mustard,6053.9816393442625
Alwar,Wheat,2659.6308316430022
Ambedkarnagar,Apple,8574.311023622047
Ambedkarnagar,Banana,2684.4820717131474
Ambedkarnagar,Bhindi(Ladies Finger),1923.435582822086
Ambedkarnagar,Brinjal,1664.763779527559
Ambedkarnagar,Cabbage,1124.375
Ambedkarnagar,Carrot,1542.2295081967213
Ambedkarnagar,Cauliflower,1428.75
Ambedkarnagar,Garlic,11056.333333333334
Ambedkarnagar,Ginger(Green),5352.419354838709
Ambedkarnagar,Green Chilli,3328.4361233480176
Ambedkarnagar,Lentil (Masur)(Whole),6855.33203125
Ambedkarnagar,Mango,2612.5
Ambedkarnagar,Mustard,5512.388059701492
Ambedkarnagar,Wheat,2577.8497409326424
Amethi,Apple,8491.913461538461
Amethi,Arhar (Tur/Red Gram)(Whole),11123.333333333334
Amethi,Banana,2796.2946428571427
Amethi,Bhindi(Ladies Finger),1809.1967871485945
Amethi,Brinjal,1618.8035019455253
Amethi,Cabbage,1214.3702290076335
Amethi,Carrot,1643.0985915492959
Amethi,Cauliflower,1102.5375939849623
Amethi,Garlic,15627.954545454546
Amethi,Ginger(Green),5150.283757338552
Amethi,Green Chilli,3175.5145631067962
Amethi,Gur(Jaggery),5002.64705882353
Amethi,Lentil (Masur)(Whole),7004.310344827586
Amethi,Mango,2766.6666666666665
Amethi,Mustard,5564.0
Amethi,Wheat,2717.814432989691
Amreli,Arhar (Tur/Red Gram)(Whole),6377.298245614035
Amreli,Bajra(Pearl Millet/Cumbu),2480.2035763411277
Amreli,Bhindi(Ladies Finger),3069.0031152647975
Amreli,Brinjal,2296.6560509554142
Amreli,Cabbage,1499.8417721518988
Amreli,Cauliflower,2476.25
Amreli,Cotton,7096.371313672922
Amreli,Garlic,16087.0
Amreli,Ginger(Green),4371.739130434783
Amreli,Green Chilli,3258.9622641509436
Amreli,Green Gram (Moong)(Whole),7248.119460500963
Amreli,Groundnut,4972.28427037271
Amreli,Jowar(Sorghum),3506.9926470588234
Amreli,Maize,2557.719387755102
Amreli,Mustard,5379.737704918033
Amreli,Soyabean,3813.256611165524
Amritsar,Apple,4445.901639344263
Amritsar,Banana,1068.1818181818182
Amritsar,Bhindi(Ladies Finger),1914.5833333333333
Amritsar,Brinjal,1343.2176656151419
Amritsar,Cabbage,636.3309352517986
Amritsar,Carrot,863.2420091324201
Amritsar,Cauliflower,1250.7238307349667
Amritsar,Garlic,5281.081081081081
Amritsar,Green Chilli,2582.6612903225805
Amritsar,Green Gram (Moong)(Whole),6661.5
Amritsar,Maize,2053.5555555555557
Amritsar,Mango,3271.4285714285716
Amritsar,Wheat,2425.823529411765
Amroha,Apple,5804.3894601542415
Amroha,Banana,1703.6078431372548
Amroha,Bhindi(Ladies Finger),1670.7549800796812
Amroha,Brinjal,1347.28880866426
Amroha,Cabbage,1302.3117206982545
Amroha,Carrot,1198.3064516129032
Amroha,Cauliflower,1441.3319919517103
Amroha,Garlic,9550.160550458715
Amroha,Ginger(Green),3850.3354430379745
Amroha,Green Chilli,2193.453738910013
Amroha,Gur(Jaggery),3929.6743295019155
Amroha,Mango,2222.8846153846152
Amroha,Wheat,2536.9675925925926
Anand,Bajra(Pearl Millet/Cumbu),2530.2837116154874
Anand,Bhindi(Ladies Finger),3197.5692963752667
Anand,Brinjal,1951.4272211720227
Anand,Cabbage,1123.4522821576763
Anand,Carrot,1260.344827586207
Anand,Cauliflower,1974.6315789473683
Anand,Ginger(Green),2508.6309523809523
Anand,Green Chilli,3215.4
Anand,Green Gram (Moong)(Whole),8767.5
Anand,Maize,3120.0
Anand,Mango,6300.0
Anand,Soyabean,3635.0
Anantapur,Groundnut,7416.0
Anantapur,Maize,3026.470588235294
Anupgarh,Bajra(Pearl Millet/Cumbu),2454.4471153846152
Anupgarh,Cotton,7429.1488314883145
Anupgarh,Green Gram (Moong)(Whole),7001.726463104325
Anupgarh,Groundnut,4519.6875
Anupgarh,Mustard,5822.8367003367
Anupgarh,Wheat,2622.337129840547
Anupur,Arhar (Tur/Red Gram)(Whole),7400.0
Anupur,Lentil (Masur)(Whole),5348.820224719101
Anupur,Maize,1886.6808510638298
Anupur,Mustard,4970.588235294118
Anupur,Soyabean,3831.7804878048782
Ashoknagar,Arhar (Tur/Red Gram)(Whole),5225.0
Ashoknagar,Green Gram (Moong)(Whole),6579.0
Ashoknagar,Groundnut,3886.25
Ashoknagar,Gur(Jaggery),2736.0
Ashoknagar,Lentil (Masur)(Whole),5922.233438485804
Ashoknagar,Maize,2158.510268562401
Ashoknagar,Mustard,5797.05
Ashoknagar,Soyabean,4127.130030959753
Auraiya,Apple,9120.93851132686
Auraiya,Arhar (Tur/Red Gram)(Whole),10842.641509433963
Auraiya,Bajra(Pearl Millet/Cumbu),2431.7567567567567
Auraiya,Banana,2853.87358184765
Auraiya,Bhindi(Ladies Finger),1512.4264705882354
Auraiya,Brinjal,1530.9281437125749
Auraiya,Cabbage,1355.2613941018767
Auraiya,Carrot,1153.525641025641
Auraiya,Cauliflower,1248.7774725274726
Auraiya,Garlic,12686.742671009772
Auraiya,Ginger(Green),3410.5882352941176
Auraiya,Green Chilli,3165.881595881596
Auraiya,Gur(Jaggery),4302.836304700162
Auraiya,Maize,2371.043165467626
Auraiya,Mustard,5974.941956882255
Auraiya,Wheat,2660.6631097560976
Ayodhya,Apple,8620.919540229885
Ayodhya,Banana,2654.9503311258277
Ayodhya,Bhindi(Ladies Finger),1934.5238095238096
Ayodhya,Brinjal,1685.2302631578948
Ayodhya,Cabbage,927.3831775700935
Ayodhya,Carrot,1281.642857142857
Ayodhya,Cauliflower,981.5340909090909
Ayodhya,Garlic,10523.979820627803
Ayodhya,Ginger(Green),3854.065934065934
Ayodhya,Green Chilli,3179.19624217119
Ayodhya,Gur(Jaggery),4651.461794019933
Ayodhya,Lentil (Masur)(Whole),6935.805369127517
Ayodhya,Maize,2516.6507936507937
Ayodhya,Mango,3118.2608695652175
Ayodhya,Mustard,5691.884105960265
Ayodhya,Wheat,2600.6121739130435
Azamgarh,Apple,8986.014760147602
Azamgarh,Bhindi(Ladies Finger),1865.8857142857144
Azamgarh,Brinjal,1638.2545454545455
Azamgarh,Cabbage,826.6363636363636
Azamgarh,Carrot,1336.774193548387
Azamgarh,Cauliflower,1288.5344827586207
Azamgarh,Garlic,12313.54347826087
Azamgarh,Ginger(Green),4627.7169811320755
Azamgarh,Green Chilli,3020.978260869565
Azamgarh,Green Gram (Moong)(Whole),8725.29197080292
Azamgarh,Gur(Jaggery),4358.771551724138
Azamgarh,Lentil (Masur)(Whole),6869.3288590604025
Azamgarh,Mango,4200.0
Azamgarh,Wheat,2645.03663003663
Badaun,Apple,8709.866504854368
Badaun,Bajra(Pearl Millet/Cumbu),2475.6832151300237
Badaun,Banana,2146.7964071856286
Badaun,Bhindi(Ladies Finger),1915.1923076923076
Badaun,Brinjal,1423.490476190476
Badaun,Cabbage,1283.2911392405063
Badaun,Carrot,1354.826203208556
Badaun,Cauliflower,1381.792189679219
Badaun,Garlic,11213.042659974906
Badaun,Ginger(Green),4448.875661375661
Badaun,Green Chilli,2475.5102040816328
Badaun,Green Gram (Moong)(Whole),8682.0
Badaun,Gur(Jaggery),4161.815144766147
Badaun,Lentil (Masur)(Whole),6586.474358974359
Badaun,Maize,2153.0805687203792
Badaun,Mango,2646.6875
Badaun,Mustard,5702.241379310345
Badaun,Wheat,2560.9675535366646
Badwani,Arhar (Tur/Red Gram)(Whole),6576.333333333333
Badwani,Bajra(Pearl Millet/Cumbu),2108.5
Badwani,Bhindi(Ladies Finger),1305.597014925373
Badwani,Brinjal,991.4509803921569
Badwani,Cabbage,935.6037151702786
Badwani,Carrot,1286.2068965517242
Badwani,Cauliflower,1180.4295942720764
Badwani,Cotton,6719.316610925307
Badwani,Ginger(Green),3127.0440251572327
Badwani,Green Chilli,1937.6425855513307
Badwani,Green Gram (Moong)(Whole),6972.219512195122
Badwani,Groundnut,5260.04347826087
Badwani,Gur(Jaggery),2770.3333333333335
Badwani,Jowar(Sorghum),1937.0833333333333
Badwani,Lentil (Masur)(Whole),6000.0
Badwani,Maize,1957.5645302897278
Badwani,Mustard,5400.0
Badwani,Soyabean,4034.8636363636365
Baghpat,Apple,8522.237237237237
Baghpat,Bhindi(Ladies Finger),1847.7155172413793
Baghpat,Brinjal,1550.7241379310344
Baghpat,Cabbage,1484.0031152647975
Baghpat,Carrot,1207.2083333333333
Baghpat,Cauliflower,1931.1067708333333
Baghpat,Ginger(Green),6050.0
Baghpat,Green Chilli,2773.128772635815
Baghpat,Gur(Jaggery),4064.8979591836733
Baghpat,Wheat,2679.087837837838
Bahraich,Apple,8641.782363977485
Bahraich,Arhar (Tur/Red Gram)(Whole),9973.75
Bahraich,Banana,2418.787878787879
Bahraich,Bhindi(Ladies Finger),1770.2142857142858
Bahraich,Brinjal,1524.9772727272727
Bahraich,Cabbage,1097.81045751634
Bahraich,Carrot,1741.0714285714287
Bahraich,Cauliflower,1200.84375
Bahraich,Garlic,11733.505882352942
Bahraich,Ginger(Green),4522.339331619537
Bahraich,Green Chilli,3043.2678983833716
Bahraich,Green Gram (Moong)(Whole),8733.064516129032
Bahraich,Gur(Jaggery),4434.53821656051
Bahraich,Lentil (Masur)(Whole),6922.820121951219
Bahraich,Maize,2279.4154488517747
Bahraich,Mango,3209.3617021276596
Bahraich,Mustard,5889.259259259259
Bahraich,Wheat,2571.3831775700933
Balaghat,Green Gram (Moong)(Whole),7508.0
Balaghat,Maize,1861.4375
Balaghat,Mustard,5056.25
Ballia,Apple,8902.42339832869
Ballia,Banana,2774.7943925233644
Ballia,Bhindi(Ladies Finger),1842.6361031518625
Ballia,Brinjal,1598.7033195020747
Ballia,Cauliflower,1160.4950495049504
Ballia,Garlic,12470.809987819732
Ballia,Ginger(Green),4284.029051987767
Ballia,Green Chilli,3007.8545454545456
Ballia,Green Gram (Moong)(Whole),8692.804347826086
Ballia,Gur(Jaggery),4515.095652173913
Ballia,Lentil (Masur)(Whole),6863.758680555556
Ballia,Wheat,2627.4888268156424
Balotra,Bajra(Pearl Millet/Cumbu),2519.137931034483
Balotra,Green Gram (Moong)(Whole),7147.413793103448
Balrampur,Apple,9381.277258566979
Balrampur,Bhindi(Ladies Finger),1964.6969696969697
Balrampur,Brinjal,1666.1042654028436
Balrampur,Cabbage,981.4285714285714
Balrampur,Cauliflower,1308.6140350877192
Balrampur,Garlic,11855.456140350878
Balrampur,Ginger(Green),4073.671328671329
Balrampur,Green Chilli,3059.13112164297
Balrampur,Gur(Jaggery),4399.856643356643
Balrampur,Lentil (Masur)(Whole),7011.741007194245
Balrampur,Maize,2329.148936170213
Balrampur,Wheat,2659.7317708333335
Banaskanth,Arhar (Tur/Red Gram)(Whole),7637.375
Banaskanth,Bajra(Pearl Millet/Cumbu),2570.8538382453735
Banaskanth,Bhindi(Ladies Finger),3043.402777777778
Banaskanth,Brinjal,2200.4587155963304
Banaskanth,Cabbage,1602.5345622119817
Banaskanth,Carrot,1416.8918918918919
Banaskanth,Cauliflower,2767.8899082568805
Banaskanth,Cotton,7063.612040133779
Banaskanth,Ginger(Green),3906.516587677725
Banaskanth,Green Chilli,3166.0227272727275
Banaskanth,Green Gram (Moong)(Whole),6231.857142857143
Banaskanth,Groundnut,5402.008790072389
Banaskanth,Jowar(Sorghum),4520.220430107527
Banaskanth,Maize,2377.664122137405
Banaskanth,Mango,7217.948717948718
Banaskanth,Mustard,5724.298243559719
Banda,Apple,8429.064935064935
Banda,Arhar (Tur/Red Gram)(Whole),7416.666666666667
Banda,Banana,2316.640625
Banda,Bhindi(Ladies Finger),2030.050505050505
Banda,Brinjal,1596.5699208443273
Banda,Cabbage,1642.3645320197045
Banda,Cauliflower,2297.6519337016575
Banda,Garlic,12265.363321799308
Banda,Ginger(Green),4057.96812749004
Banda,Green Chilli,3087.5478927203067
Banda,Gur(Jaggery),4377.974137931034
Banda,Lentil (Masur)(Whole),6025.860557768924
Banda,Mango,3258.3333333333335
Banda,Mustard,6066.328125
Banda,Wheat,2579.840425531915
Bankura,Brinjal,3306.515601783061
Bankura,Green Chilli,5798.701298701299
Bankura,Mustard,5829.24610051993
Bankura,Wheat,2883.34808259587
Barabanki,Apple,8730.881383855025
Barabanki,Banana,2899.337748344371
Barabanki,Bhindi(Ladies Finger),2017.2606382978724
Barabanki,Brinjal,1654.404567699837
Barabanki,Cabbage,1245.9418282548477
Barabanki,Carrot,1714.247311827957
Barabanki,Cauliflower,1281.014705882353
Barabanki,Garlic,11685.619765494137
Barabanki,Ginger(Green),4939.048414023372
Barabanki,Green Chilli,3144.172240802676
Barabanki,Gur(Jaggery),4146.8983050847455
Barabanki,Lentil (Masur)(Whole),6735.235457063712
Barabanki,Mango,2648.6206896551726
Barabanki,Mustard,5826.479028697572
Barabanki,Wheat,2634.5735607675906
Baran,Bajra(Pearl Millet/Cumbu),2615.8333333333335
Baran,Garlic,12346.988009592325
Baran,Green Gram (Moong)(Whole),6458.206225680934
Baran,Jowar(Sorghum),2755.1111111111113
Baran,Lentil (Masur)(Whole),5195.408163265306
Baran,Maize,2148.4561200923786
Baran,Mustard,5823.587183308495
Baran,Soyabean,4124.597267404034
Baran,Wheat,2639.8914936369724
Bareilly,Apple,6469.868055555556
Bareilly,Bajra(Pearl Millet/Cumbu),2550.0
Bareilly,Banana,2005.1195219123506
Bareilly,Bhindi(Ladies Finger),2386.5
Bareilly,Brinjal,1283.150819672131
Bareilly,Cabbage,1113.060606060606
Bareilly,Carrot,1123.5975609756097
Bareilly,Cauliflower,1375.6166219839142
Bareilly,Garlic,11866.625
Bareilly,Ginger(Green),4504.061433447099
Bareilly,Green Chilli,2569.7078464106844
Bareilly,Gur(Jaggery),3974.0513833992095
Bareilly,Lentil (Masur)(Whole),6755.817307692308
Bareilly,Maize,2271.0
Bareilly,Mustard,5941.878172588832
Bareilly,Wheat,2562.960824742268
Barmer,Bajra(Pearl Millet/Cumbu),2751.0714285714284
Barmer,Green Gram (Moong)(Whole),7600.0
Barmer,Mustard,6819.69696969697
Barnala,Apple,8255.731707317073
Barnala,Banana,2872.5806451612902
Barnala,Bhindi(Ladies Finger),4516.214953271028
Barnala,Brinjal,1437.1008403361345
Barnala,Cabbage,1607.0862068965516
Barnala,Carrot,1505.8333333333333
Barnala,Cauliflower,2284.4262295081967
Barnala,Cotton,7421.363636363636
Barnala,Garlic,16220.0
Barnala,Ginger(Green),4577.868852459016
Barnala,Green Chilli,3301.3709677419356
Barnala,Green Gram (Moong)(Whole),6173.913043478261
Barnala,Maize,2200.0
Barnala,Mango,6684.0344827586205
Barnala,Wheat,2425.9281437125746
Basti,Apple,8658.839009287925
Basti,Bhindi(Ladies Finger),1955.048076923077
Basti,Brinjal,1563.115015974441
Basti,Garlic,12105.16077170418
Basti,Ginger(Green),4529.428104575163
Basti,Green Chilli,2927.621359223301
Basti,Gur(Jaggery),4371.48046875
Basti,Lentil (Masur)(Whole),6868.804347826087
Basti,Mustard,6009.444444444444
Basti,Wheat,2639.9655172413795
Beawar,Bajra(Pearl Millet/Cumbu),2508.116504854369
Beawar,Cotton,6706.9047619047615
Beawar,Green Gram (Moong)(Whole),6053.933774834437
Beawar,Jowar(Sorghum),2728.4094827586205
Beawar,Maize,2571.0413223140495
Beawar,Mustard,5498.004975124378
Beawar,Wheat,2553.3636363636365
Betul,Arhar (Tur/Red Gram)(Whole),6011.363636363636
Betul,Bajra(Pearl Millet/Cumbu),2258.0
Betul,Green Gram (Moong)(Whole),7225.159090909091
Betul,Gur(Jaggery),2860.6235294117646
Betul,Jowar(Sorghum),2013.75
Betul,Lentil (Masur)(Whole),4001.0
Betul,Maize,2155.390374331551
Betul,Mustard,5609.40366972477
Betul,Soyabean,4073.596581196581
Bhadohi(Sant Ravi Nagar),Apple,9243.309523809523
Bhadohi(Sant Ravi Nagar),Banana,2647.487804878049
Bhadohi(Sant Ravi Nagar),Bhindi(Ladies Finger),1888.3076923076924
Bhadohi(Sant Ravi Nagar),Brinjal,1567.2330097087379
Bhadohi(Sant Ravi Nagar),Carrot,1340.6132075471698
Bhadohi(Sant Ravi Nagar),Cauliflower,867.887323943662
Bhadohi(Sant Ravi Nagar),Garlic,11717.894736842105
Bhadohi(Sant Ravi Nagar),Ginger(Green),4460.048076923077
Bhadohi(Sant Ravi Nagar),Green Chilli,3025.404761904762
Bhadohi(Sant Ravi Nagar),Gur(Jaggery),4646.011904761905
Bhadohi(Sant Ravi Nagar),Lentil (Masur)(Whole),6822.952380952381
Bhadohi(Sant Ravi Nagar),Mustard,5971.9617224880385
Bhadohi(Sant Ravi Nagar),Wheat,2633.3863636363635
Bharatpur,Bajra(Pearl Millet/Cumbu),2308.3315789473686
Bharatpur,Garlic,9928.57142857143
Bharatpur,Jowar(Sorghum),3772.6111111111113
Bharatpur,Mustard,6046.3581907090465
Bharatpur,Wheat,2652.0244798041617
Bharuch,Apple,6246.315789473684
Bharuch,Arhar (Tur/Red Gram)(Whole),7326.86835106383
Bharuch,Bajra(Pearl Millet/Cumbu),2452.7386541471046
Bharuch,Bhindi(Ladies Finger),2598.3164983164984
Bharuch,Brinjal,2123.0836236933796
Bharuch,Cabbage,1087.958833619211
Bharuch,Carrot,1583.8709677419354
Bharuch,Cauliflower,1963.31569664903
Bharuch,Cotton,6287.03125
Bharuch,Garlic,8537.037037037036
Bharuch,Ginger(Green),3749.1111111111113
Bharuch,Green Chilli,2883.3928571428573
Bharuch,Jowar(Sorghum),3332.5
Bharuch,Maize,2067.817896389325
Bharuch,Mango,3570.605187319885
Bhatinda,Apple,9047.444581280788
Bhatinda,Banana,2372.098755186722
Bhatinda,Bhindi(Ladies Finger),2202.9904306220096
Bhatinda,Brinjal,1940.7303370786517
Bhatinda,Cabbage,1082.8779069767443
Bhatinda,Carrot,1352.8606356968214
Bhatinda,Cauliflower,1658.7550200803212
Bhatinda,Cotton,7333.550724637681
Bhatinda,Garlic,11927.777777777777
Bhatinda,Ginger(Green),4935.2040816326535
Bhatinda,Green Chilli,3295.417402269861
Bhatinda,Mango,5374.606741573034
Bhatinda,Wheat,2425.0
Bhavnagar,Arhar (Tur/Red Gram)(Whole),6004.262452107279
Bhavnagar,Bajra(Pearl Millet/Cumbu),2495.282631038027
Bhavnagar,Cotton,6643.009404388715
Bhavnagar,Garlic,14175.595238095239
Bhavnagar,Green Gram (Moong)(Whole),6649.211065573771
Bhavnagar,Groundnut,5372.2327302631575
Bhavnagar,Jowar(Sorghum),2756.489001692047
Bhavnagar,Maize,2332.3333333333335
Bhavnagar,Mustard,5068.333333333333
Bhavnagar,Soyabean,3891.6374269005846
Bhilwara,Bajra(Pearl Millet/Cumbu),2300.0
Bhilwara,Cotton,7016.666666666667
Bhilwara,Garlic,13652.803738317756
Bhilwara,Green Gram (Moong)(Whole),5855.083333333333
Bhilwara,Groundnut,4347.8125
Bhilwara,Jowar(Sorghum),2194.906779661017
Bhilwara,Lentil (Masur)(Whole),5750.0
Bhilwara,Maize,2376.34250764526
Bhilwara,Mustard,5598.547619047619
Bhilwara,Soyabean,4089.6666666666665
Bhilwara,Wheat,2634.734082397004
Bhind,Arhar (Tur/Red Gram)(Whole),6147.235294117647
Bhind,Bajra(Pearl Millet/Cumbu),2372.765478424015
Bhind,Green Gram (Moong)(Whole),6695.011111111111
Bhind,Groundnut,4971.5
Bhind,Jowar(Sorghum),2288.801418439716
Bhind,Lentil (Masur)(Whole),5607.291666666667
Bhind,Maize,2005.95
Bhind,Mustard,6089.898387096774
Bhopal,Arhar (Tur/Red Gram)(Whole),5872.915662650603
Bhopal,Bajra(Pearl Millet/Cumbu),3874.0
Bhopal,Banana,1559.1549295774648
Bhopal,Bhindi(Ladies Finger),1993.5483870967741
Bhopal,Brinjal,925.6410256410256
Bhopal,Cabbage,1093.939393939394
Bhopal,Carrot,1676.0869565217392
Bhopal,Cauliflower,1553.1645569620252
Bhopal,Garlic,9937.36559139785
Bhopal,Green Chilli,2681.4814814814813
Bhopal,Green Gram (Moong)(Whole),7053.823529411765
Bhopal,Groundnut,11808.5
Bhopal,Gur(Jaggery),6999.0
Bhopal,Jowar(Sorghum),6021.0
Bhopal,Lentil (Masur)(Whole),5367.502793296089
Bhopal,Maize,2273.8414634146343
Bhopal,Mango,3195.890410958904
Bhopal,Mustard,5490.37293729373
Bhopal,Soyabean,4102.786950732357
Bijnor,Apple,8289.527027027027
Bijnor,Bhindi(Ladies Finger),1669.4334975369459
Bijnor,Brinjal,1301.1216730038022
Bijnor,Cabbage,1449.5263157894738
Bijnor,Carrot,1098.0263157894738
Bijnor,Cauliflower,2087.352303523035
Bijnor,Garlic,12466.1797752809
Bijnor,Ginger(Green),4042.8260869565215
Bijnor,Green Chilli,2652.562893081761
Bijnor,Gur(Jaggery),3589.8191214470285
Bijnor,Mango,2875.967741935484
Bijnor,Wheat,2648.9457831325303
Bikaner,Apple,6305.314009661835
Bikaner,Bajra(Pearl Millet/Cumbu),2402.4
Bikaner,Banana,2708.256880733945
Bikaner,Bhindi(Ladies Finger),3257.3991031390133
Bikaner,Brinjal,1724.0
Bikaner,Cabbage,1501.3392857142858
Bikaner,Carrot,1504.0723981900453
Bikaner,Cauliflower,1826.0089686098654
Bikaner,Cotton,7356.072916666667
Bikaner,Garlic,7784.422110552764
Bikaner,Green Chilli,2018.3035714285713
Bikaner,Green Gram (Moong)(Whole),7080.326241134751
Bikaner,Groundnut,5032.313580246913
Bikaner,Mango,5615.909090909091
Bikaner,Mustard,5678.214965986394
Bikaner,Wheat,2567.788830715532
Birbhum,Brinjal,3298.809523809524
Birbhum,Green Chilli,5490.204271123491
Birbhum,Mustard,6530.589171974522
Birbhum,Wheat,2536.0775862068967
Botad,Arhar (Tur/Red Gram)(Whole),5888.532608695652
Botad,Bajra(Pearl Millet/Cumbu),2353.5416666666665
Botad,Cotton,7251.13545816733
Botad,Green Gram (Moong)(Whole),6381.28
Botad,Groundnut,4744.807692307692
Botad,Jowar(Sorghum),3344.149377593361
Botad,Mustard,5453.197674418605
Bulandshahar,Apple,7696.403523489933
Bulandshahar,Bajra(Pearl Millet/Cumbu),2359.6
Bulandshahar,Banana,1355.0
Bulandshahar,Bhindi(Ladies Finger),1813.5095669687814
Bulandshahar,Brinjal,1291.012619888945
Bulandshahar,Cabbage,1457.6085889570552
Bulandshahar,Carrot,1294.0241477272727
Bulandshahar,Cauliflower,1652.5413306451612
Bulandshahar,Garlic,10417.268817204302
Bulandshahar,Ginger(Green),4897.788906838988
Bulandshahar,Green Chilli,2667.462962962963
Bulandshahar,Gur(Jaggery),3957.2875816993464
Bulandshahar,Maize,2375.368544600939
Bulandshahar,Mango,2222.398190045249
Bulandshahar,Mustard,6055.44701986755
Bulandshahar,Wheat,2631.9759119064006
Bundi,Arhar (Tur/Red Gram)(Whole),5384.075471698113
Bundi,Bajra(Pearl Millet/Cumbu),2441.369230769231
